DeepFlavour;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 70, 100, 0.5235, 0.5885, 237.211160354*(x-0.5235)*(x-0.5235)*(x-0.5235)-12.7003005838*(x-0.5235)*(x-0.5235)-1.35561238159*(x-0.5235)+1.0670621395111084
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 70, 100, 0.5885, 0.6515, -256.559299353*(x-0.5885)*(x-0.5885)*(x-0.5885)+24.2448537889*(x-0.5885)*(x-0.5885)+0.0*(x-0.5885)+0.9904326796531677
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 70, 100, 0.6515, 0.7135, 153.379276474*(x-0.6515)*(x-0.6515)*(x-0.6515)-16.0863542897*(x-0.6515)*(x-0.6515)+0.0*(x-0.6515)+1.0225086212158203
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 70, 100, 0.7135, 0.773, 24.8290022375*(x-0.7135)*(x-0.7135)*(x-0.7135)-0.317348822597*(x-0.7135)*(x-0.7135)-0.225938115625*(x-0.7135)+0.9972272515296936
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 70, 100, 0.773, 0.83, -314.452133677*(x-0.773)*(x-0.773)*(x-0.773)+26.8856574294*(x-0.773)*(x-0.773)+0.0*(x-0.773)+0.9878905415534973
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 70, 100, 0.83, 0.8845, 46.8835918165*(x-0.83)*(x-0.83)*(x-0.83)-6.710032445*(x-0.83)*(x-0.83)+0.0*(x-0.83)+1.0170077085494995
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 70, 100, 0.8845, 0.9355, -36.6017514906*(x-0.8845)*(x-0.8845)*(x-0.8845)-1.8482781835*(x-0.8845)*(x-0.8845)-0.313625570727*(x-0.8845)+1.0046666860580444
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 70, 100, 0.9355, 0.985, 150.616941088*(x-0.9355)*(x-0.9355)*(x-0.9355)-27.7289920405*(x-0.9355)*(x-0.9355)-0.787753412324*(x-0.9355)+0.9790091514587402
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 70, 100, 0.985, 1.1, 0.890340328217
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0, 0.079, 1.50022578239
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.079, 0.188, 9.0515165*(x-0.079)*(x-0.079)*(x-0.079)+8.04467225837*(x-0.079)*(x-0.079)-4.06003844935*(x-0.079)+1.5002257823944092
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.188, 0.25, 280.665757658*(x-0.188)*(x-0.188)*(x-0.188)-10.1045227653*(x-0.188)*(x-0.188)-1.98367669442*(x-0.188)+1.1649823188781738
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.25, 0.314, -813.686710899*(x-0.25)*(x-0.25)*(x-0.25)+78.1139242463*(x-0.25)*(x-0.25)+0.0*(x-0.25)+1.0700430870056152
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.314, 0.3795, 771.860358878*(x-0.314)*(x-0.314)*(x-0.314)-75.8352802597*(x-0.314)*(x-0.314)+0.0*(x-0.314)+1.176694631576538
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.3795, 0.446, -379.611213751*(x-0.3795)*(x-0.3795)*(x-0.3795)+37.8662185716*(x-0.3795)*(x-0.3795)+0.0*(x-0.3795)+1.0682438611984253
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.446, 0.511, 23.659125539*(x-0.446)*(x-0.446)*(x-0.446)-7.28652422281*(x-0.446)*(x-0.446)+0.0*(x-0.446)+1.1240618228912354
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.511, 0.5745, 915.935595519*(x-0.511)*(x-0.511)*(x-0.511)-85.2846088886*(x-0.511)*(x-0.511)-0.647368732759*(x-0.511)+1.099773645401001
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.5745, 0.6395, 8.3023523056*(x-0.5745)*(x-0.5745)*(x-0.5745)+2.25721408491*(x-0.5745)*(x-0.5745)-0.398670146512*(x-0.5745)+0.949300229549408
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.6395, 0.704, -914.92518465*(x-0.6395)*(x-0.6395)*(x-0.6395)+88.5190116149*(x-0.6395)*(x-0.6395)+0.0*(x-0.6395)+0.9352034330368042
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.704, 0.7645, 323.943012435*(x-0.704)*(x-0.704)*(x-0.704)-36.8524623772*(x-0.704)*(x-0.704)+0.0*(x-0.704)+1.0579571723937988
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.7645, 0.8225, 122.399239521*(x-0.7645)*(x-0.7645)*(x-0.7645)-5.26154225453*(x-0.7645)*(x-0.7645)-0.902010713846*(x-0.7645)+0.9948035478591919
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.8225, 0.8785, 19.1298444493*(x-0.8225)*(x-0.8225)*(x-0.8225)+0.867168870922*(x-0.8225)*(x-0.8225)-0.277096490122*(x-0.8225)+0.9486686587333679
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.8785, 0.931, -175.055926156*(x-0.8785)*(x-0.8785)*(x-0.8785)+13.7856541848*(x-0.8785)*(x-0.8785)+0.0*(x-0.8785)+0.93923020362854
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.931, 0.983, 130.780331067*(x-0.931)*(x-0.931)*(x-0.931)-24.9321823059*(x-0.931)*(x-0.931)+0.0*(x-0.931)+0.9518957734107971
3, iterativefit, up_jesEC2, 0, 0.0, 2.5, 100, 10000.0, 0.983, 1.1, 0.902867913246
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 20, 30, 0, 0.006, 0.690143048763
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 20, 30, 0.006, 0.017, -6598.2585795*(x-0.006)*(x-0.006)*(x-0.006)-310.662307891*(x-0.006)*(x-0.006)+27.9869877787*(x-0.006)+0.6901430487632751
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 20, 30, 0.017, 0.0275, -55587.7364837*(x-0.017)*(x-0.017)*(x-0.017)+276.465155872*(x-0.017)*(x-0.017)+18.7572491407*(x-0.017)+0.9516274929046631
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 20, 30, 0.0275, 0.039, -10928.1026746*(x-0.0275)*(x-0.0275)*(x-0.0275)-80.0716885173*(x-0.0275)*(x-0.0275)+6.17737357206*(x-0.0275)+1.1147091388702393
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 20, 30, 0.039, 0.052, 39547.0985131*(x-0.039)*(x-0.039)*(x-0.039)-771.168421006*(x-0.039)*(x-0.039)+0.0*(x-0.039)+1.1585391759872437
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 20, 30, 0.052, 0.067, -12639.3636068*(x-0.052)*(x-0.052)*(x-0.052)+284.385681152*(x-0.052)*(x-0.052)+0.0*(x-0.052)+1.1150966882705688
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 20, 30, 0.067, 0.084, 4041.12940283*(x-0.067)*(x-0.067)*(x-0.067)-103.048799772*(x-0.067)*(x-0.067)+0.0*(x-0.067)+1.1364256143569946
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 20, 30, 0.084, 0.1085, -7641.77481021*(x-0.084)*(x-0.084)*(x-0.084)+317.95550956*(x-0.084)*(x-0.084)+0.0*(x-0.084)+1.1264985799789429
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 20, 30, 0.1085, 0.148, -383.059414526*(x-0.1085)*(x-0.1085)*(x-0.1085)-0.327704106443*(x-0.1085)*(x-0.1085)+1.81889397895*(x-0.1085)+1.2049704790115356
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 20, 30, 0.148, 0.2075, 77.554419684*(x-0.148)*(x-0.148)*(x-0.148)-6.9217319568*(x-0.148)*(x-0.148)+0.0*(x-0.148)+1.2526975870132446
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 20, 30, 0.2075, 0.291, -31.2324421002*(x-0.2075)*(x-0.2075)*(x-0.2075)+3.91186337305*(x-0.2075)*(x-0.2075)+0.0*(x-0.2075)+1.244529366493225
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 20, 30, 0.291, 0.6745, -0.350632789986*(x-0.291)*(x-0.291)*(x-0.291)+0.0*(x-0.291)*(x-0.291)+0.0*(x-0.291)+1.2536208629608154
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 20, 30, 0.6745, 1.1, 1.23384439945
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 20, 30, 0, 0.007, 0.743276834488
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 20, 30, 0.007, 0.02, -7649.47742586*(x-0.007)*(x-0.007)*(x-0.007)-253.598610624*(x-0.007)*(x-0.007)+24.0515330259*(x-0.007)+0.743276834487915
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 20, 30, 0.02, 0.0325, -46970.6370282*(x-0.02)*(x-0.02)*(x-0.02)+337.51208049*(x-0.02)*(x-0.02)+13.5796840947*(x-0.02)+0.996282696723938
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 20, 30, 0.0325, 0.047, 234.385482674*(x-0.0325)*(x-0.0325)*(x-0.0325)-21.9838989027*(x-0.0325)*(x-0.0325)+0.0*(x-0.0325)+1.1270254850387573
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 20, 30, 0.047, 0.064, 22782.0640882*(x-0.047)*(x-0.047)*(x-0.047)-566.539857044*(x-0.047)*(x-0.047)-0.489694424983*(x-0.047)+1.1231179237365723
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 20, 30, 0.064, 0.084, -5510.65802574*(x-0.064)*(x-0.064)*(x-0.064)+165.319740772*(x-0.064)*(x-0.064)+0.0*(x-0.064)+1.0629913806915283
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 20, 30, 0.084, 0.1095, 3.06280476362*(x-0.084)*(x-0.084)*(x-0.084)-0.575654788431*(x-0.084)*(x-0.084)+0.0*(x-0.084)+1.0850340127944946
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 20, 30, 0.1095, 0.144, 239.462966311*(x-0.1095)*(x-0.1095)*(x-0.1095)-17.51734279*(x-0.1095)*(x-0.1095)-0.0233836278174*(x-0.1095)+1.0847104787826538
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 20, 30, 0.144, 0.191, -71.3012851866*(x-0.144)*(x-0.144)*(x-0.144)+2.35068739527*(x-0.144)*(x-0.144)-0.377017893372*(x-0.144)+1.0728869438171387
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 20, 30, 0.191, 0.256, 493.781444628*(x-0.191)*(x-0.191)*(x-0.191)-43.3085608885*(x-0.191)*(x-0.191)-0.628566895148*(x-0.191)+1.0529570579528809
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 20, 30, 0.256, 0.359, -40.3830990842*(x-0.256)*(x-0.256)*(x-0.256)+6.23918880851*(x-0.256)*(x-0.256)+0.0*(x-0.256)+0.9647262692451477
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 20, 30, 0.359, 0.717, -0.744853665054*(x-0.359)*(x-0.359)*(x-0.359)-0.619585008485*(x-0.359)*(x-0.359)+0.0*(x-0.359)+0.986790120601654
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 20, 30, 0.717, 1.1, 0.873205721378
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 20, 30, 0, 0.0085, 0.851633727551
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 20, 30, 0.0085, 0.0245, -25342.5853674*(x-0.0085)*(x-0.0085)*(x-0.0085)-6.95728101111*(x-0.0085)*(x-0.0085)+19.9102815241*(x-0.0085)+0.8516337275505066
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 20, 30, 0.0245, 0.0405, -7.46084825674*(x-0.0245)*(x-0.0245)*(x-0.0245)-6.837907439*(x-0.0245)*(x-0.0245)+0.224542969509*(x-0.0245)+1.064613938331604
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 20, 30, 0.0405, 0.0585, 7988.43501274*(x-0.0405)*(x-0.0405)*(x-0.0405)-298.254691655*(x-0.0405)*(x-0.0405)+0.0*(x-0.0405)+1.0664255619049072
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 20, 30, 0.0585, 0.0795, 4243.24511297*(x-0.0585)*(x-0.0585)*(x-0.0585)-100.208521686*(x-0.0585)*(x-0.0585)-2.97241006721*(x-0.0585)+1.0163795948028564
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 20, 30, 0.0795, 0.105, 709.624211808*(x-0.0795)*(x-0.0795)*(x-0.0795)+3.58931887049*(x-0.0795)*(x-0.0795)-1.56735469358*(x-0.0795)+0.9490637183189392
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 20, 30, 0.105, 0.137, -12.3644470486*(x-0.105)*(x-0.105)*(x-0.105)+2.6234441117*(x-0.105)*(x-0.105)+0.0*(x-0.105)+0.9231966733932495
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 20, 30, 0.137, 0.1785, -1381.54392097*(x-0.137)*(x-0.137)*(x-0.137)+84.435845926*(x-0.137)*(x-0.137)+0.129916841815*(x-0.137)+0.925477921962738
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 20, 30, 0.1785, 0.2345, 248.67330952*(x-0.1785)*(x-0.1785)*(x-0.1785)-20.8885579997*(x-0.1785)*(x-0.1785)+0.0*(x-0.1785)+0.9775454998016357
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 20, 30, 0.2345, 0.312, -309.787325251*(x-0.2345)*(x-0.2345)*(x-0.2345)+36.0127765604*(x-0.2345)*(x-0.2345)+0.0*(x-0.2345)+0.9557099938392639
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 20, 30, 0.312, 0.421, 6.60671624314*(x-0.312)*(x-0.312)*(x-0.312)-1.08019810575*(x-0.312)*(x-0.312)+0.0*(x-0.312)+1.0278105735778809
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 20, 30, 0.421, 0.7475, -1.45124826446*(x-0.421)*(x-0.421)*(x-0.421)+2.72705528313*(x-0.421)*(x-0.421)+0.0*(x-0.421)+1.0235326290130615
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 20, 30, 0.7475, 1.1, 1.26373124123
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 30, 40, -15, 0, 0.0
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 30, 40, 0, 0.002, 0.574431717396
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 30, 40, 0.002, 0.005, -1518724.50583*(x-0.002)*(x-0.002)*(x-0.002)+14574.0831238*(x-0.002)*(x-0.002)+7.02616175016*(x-0.002)+0.5744317173957825
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 30, 40, 0.005, 0.007, -18422223.8378*(x-0.005)*(x-0.005)*(x-0.005)+53696.6175581*(x-0.005)*(x-0.005)+53.4650988354*(x-0.005)+0.6856713891029358
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 30, 40, 0.007, 0.009, 3581394.34005*(x-0.007)*(x-0.007)*(x-0.007)-14581.6141357*(x-0.007)*(x-0.007)+47.1848830146*(x-0.007)+0.8600102663040161
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 30, 40, 0.009, 0.0115, 273080.861175*(x-0.009)*(x-0.009)*(x-0.009)-896.15667186*(x-0.009)*(x-0.009)+31.8351585523*(x-0.009)+0.9247047305107117
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 30, 40, 0.0115, 0.0145, -678608.61438*(x-0.0115)*(x-0.0115)*(x-0.0115)+2484.75334597*(x-0.0115)*(x-0.0115)+32.47464134*(x-0.0115)+1.0029585361480713
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 30, 40, 0.0145, 0.018, -430387.49981*(x-0.0145)*(x-0.0145)*(x-0.0145)+434.866972157*(x-0.0145)*(x-0.0145)+29.0607288275*(x-0.0145)+1.1044228076934814
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 30, 40, 0.018, 0.0235, -223413.65687*(x-0.018)*(x-0.018)*(x-0.018)+362.430213299*(x-0.018)*(x-0.018)+16.2880570146*(x-0.018)+1.193009614944458
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 30, 40, 0.0235, 0.0335, 6572.20844219*(x-0.0235)*(x-0.0235)*(x-0.0235)-100.82325973*(x-0.0235)*(x-0.0235)+0.0*(x-0.0235)+1.2563869953155518
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 30, 40, 0.0335, 0.0605, -5.27798113396*(x-0.0335)*(x-0.0335)*(x-0.0335)+1.04343716085*(x-0.0335)*(x-0.0335)-0.0448026619457*(x-0.0335)+1.252876877784729
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 30, 40, 0.0605, 0.1225, -129.005793478*(x-0.0605)*(x-0.0605)*(x-0.0605)+15.7087254894*(x-0.0605)*(x-0.0605)+0.0*(x-0.0605)+1.2523239850997925
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 30, 40, 0.1225, 0.587, -0.0581484411521*(x-0.1225)*(x-0.1225)*(x-0.1225)-0.0316161904101*(x-0.1225)*(x-0.1225)+0.460187150293*(x-0.1225)+1.2819626331329346
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 30, 40, 0.587, 1.1, 1.48307037354
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 30, 40, -15, 0, 0.0
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 30, 40, 0, 0.003, 0.660444915295
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 30, 40, 0.003, 0.008, -3619.28669143*(x-0.003)*(x-0.003)*(x-0.003)-539.807921553*(x-0.003)*(x-0.003)+43.6594134186*(x-0.003)+0.6604449152946472
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 30, 40, 0.008, 0.0125, -463543.662118*(x-0.008)*(x-0.008)*(x-0.008)+1548.14927281*(x-0.008)*(x-0.008)+37.9898877012*(x-0.008)+0.8647943735122681
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 30, 40, 0.0125, 0.018, 84017.5937596*(x-0.0125)*(x-0.0125)*(x-0.0125)-1593.63752332*(x-0.0125)*(x-0.0125)+23.7629536828*(x-0.0125)+1.0248584747314453
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 30, 40, 0.018, 0.0245, -208853.621418*(x-0.018)*(x-0.018)*(x-0.018)+970.358381135*(x-0.018)*(x-0.018)+13.85753756*(x-0.018)+1.1213256120681763
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 30, 40, 0.0245, 0.0315, 7661.64552101*(x-0.0245)*(x-0.0245)*(x-0.0245)-181.260876588*(x-0.0245)*(x-0.0245)+0.0*(x-0.0245)+1.1950408220291138
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 30, 40, 0.0315, 0.0395, 89931.1143193*(x-0.0315)*(x-0.0315)*(x-0.0315)-990.961473041*(x-0.0315)*(x-0.0315)-1.41139038065*(x-0.0315)+1.1887869834899902
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 30, 40, 0.0395, 0.049, -3524.38206331*(x-0.0395)*(x-0.0395)*(x-0.0395)+50.2224444022*(x-0.0395)*(x-0.0395)+0.0*(x-0.0395)+1.1601190567016602
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 30, 40, 0.049, 0.0625, 85223.2982804*(x-0.049)*(x-0.049)*(x-0.049)-1725.77179018*(x-0.049)*(x-0.049)+0.0*(x-0.049)+1.1616299152374268
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 30, 40, 0.0625, 0.1, -2668.05465133*(x-0.0625)*(x-0.0625)*(x-0.0625)+150.078074137*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.0567892789840698
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 30, 40, 0.1, 0.1705, 181.003525338*(x-0.1)*(x-0.1)*(x-0.1)-19.1411228045*(x-0.1)*(x-0.1)+0.0*(x-0.1)+1.127138376235962
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 30, 40, 0.1705, 0.611, 1.39385283012*(x-0.1705)*(x-0.1705)*(x-0.1705)+0.0*(x-0.1705)*(x-0.1705)+0.0*(x-0.1705)+1.095426321029663
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 30, 40, 0.611, 1.1, 1.21456551552
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 30, 40, -15, 0, 0.0
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 30, 40, 0, 0.005, 0.768759548664
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 30, 40, 0.005, 0.0145, -44037.1978663*(x-0.005)*(x-0.005)*(x-0.005)-451.38141607*(x-0.005)*(x-0.005)+33.7022260616*(x-0.005)+0.768759548664093
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 30, 40, 0.0145, 0.024, -51264.9410371*(x-0.0145)*(x-0.0145)*(x-0.0145)+35.6355237827*(x-0.0145)*(x-0.0145)+13.2029078339*(x-0.0145)+1.0104371309280396
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 30, 40, 0.024, 0.035, 8496.01292771*(x-0.024)*(x-0.024)*(x-0.024)-140.184213307*(x-0.024)*(x-0.024)+0.0*(x-0.024)+1.0951275825500488
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 30, 40, 0.035, 0.0475, -7991.08886719*(x-0.035)*(x-0.035)*(x-0.035)+149.83291626*(x-0.035)*(x-0.035)+0.0*(x-0.035)+1.0894734859466553
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 30, 40, 0.0475, 0.0615, 83522.4811636*(x-0.0475)*(x-0.0475)*(x-0.0475)-1777.10786065*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.097277283668518
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 30, 40, 0.0615, 0.079, 5.36889356145*(x-0.0615)*(x-0.0615)*(x-0.0615)+18.3676715114*(x-0.0615)*(x-0.0615)-0.64780117386*(x-0.0615)+0.9781498312950134
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 30, 40, 0.079, 0.1105, -2151.75968604*(x-0.079)*(x-0.079)*(x-0.079)+117.266251593*(x-0.079)*(x-0.079)+0.0*(x-0.079)+0.9724671840667725
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 30, 40, 0.1105, 0.1635, -136.627338896*(x-0.1105)*(x-0.1105)*(x-0.1105)+1.59278660336*(x-0.1105)*(x-0.1105)+0.982523204917*(x-0.1105)+1.0215694904327393
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 30, 40, 0.1635, 0.2365, 120.064555843*(x-0.1635)*(x-0.1635)*(x-0.1635)-13.1470688648*(x-0.1635)*(x-0.1635)+0.0*(x-0.1635)+1.057776689529419
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 30, 40, 0.2365, 0.3195, -49.1348051965*(x-0.2365)*(x-0.2365)*(x-0.2365)+7.42819655395*(x-0.2365)*(x-0.2365)+0.0*(x-0.2365)+1.0344231128692627
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 30, 40, 0.3195, 0.6855, -0.292764225826*(x-0.3195)*(x-0.3195)*(x-0.3195)-0.0413773985557*(x-0.3195)*(x-0.3195)+0.21761160896*(x-0.3195)+1.0575013160705566
3, iterativefit, up_jesEC2, 2, 1.6, 2.5, 30, 40, 0.6855, 1.1, 1.11725080013
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 40, 60, -15, 0, 0.0
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 40, 60, 0, 0.0015, 0.579268991947
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 40, 60, 0.0015, 0.004, -39193.4011934*(x-0.0015)*(x-0.0015)*(x-0.0015)+1090.68031805*(x-0.0015)*(x-0.0015)+58.0265329944*(x-0.0015)+0.5792689919471741
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 40, 60, 0.004, 0.006, -1462697.39311*(x-0.004)*(x-0.004)*(x-0.004)+4040.57098002*(x-0.004)*(x-0.004)+62.7450583123*(x-0.004)+0.7305396795272827
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 40, 60, 0.006, 0.008, -311564.223387*(x-0.006)*(x-0.006)*(x-0.006)-996.006197954*(x-0.006)*(x-0.006)+61.354973515*(x-0.006)+0.8604905009269714
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 40, 60, 0.008, 0.0105, -1131152.09344*(x-0.008)*(x-0.008)*(x-0.008)+1181.92811449*(x-0.008)*(x-0.008)+53.6321780425*(x-0.008)+0.9767239093780518
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 40, 60, 0.0105, 0.0135, -2266668.67451*(x-0.0105)*(x-0.0105)*(x-0.0105)+4327.01717942*(x-0.0105)*(x-0.0105)+38.332716863*(x-0.0105)+1.1005171537399292
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 40, 60, 0.0135, 0.017, 194054.167872*(x-0.0135)*(x-0.0135)*(x-0.0135)-1109.32315309*(x-0.0135)*(x-0.0135)+3.09476572766*(x-0.0135)+1.1932584047317505
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 40, 60, 0.017, 0.021, 23318.9908668*(x-0.017)*(x-0.017)*(x-0.017)+733.721594245*(x-0.017)*(x-0.017)+2.46099432535*(x-0.017)+1.198820948600769
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 40, 60, 0.021, 0.025, -1905635.79335*(x-0.021)*(x-0.021)*(x-0.021)+11787.8273514*(x-0.021)*(x-0.021)+9.45007864092*(x-0.021)+1.2218968868255615
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 40, 60, 0.025, 0.031, -14456.369229*(x-0.025)*(x-0.025)*(x-0.025)-685.106598189*(x-0.025)*(x-0.025)+12.2821793715*(x-0.025)+1.3263417482376099
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 40, 60, 0.031, 0.068, 617.176847448*(x-0.031)*(x-0.031)*(x-0.031)-58.2113494717*(x-0.031)*(x-0.031)+2.49961231655*(x-0.031)+1.3722484111785889
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 40, 60, 0.068, 0.5555, -0.534721678303*(x-0.068)*(x-0.068)*(x-0.068)-0.35433632978*(x-0.068)*(x-0.068)+0.726717768113*(x-0.068)+1.416304588317871
3, iterativefit, up_jesEC2, 2, 0.0, 0.8, 40, 60, 0.5555, 1.1, 1.62441778183
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 40, 60, -15, 0, 0.0
3, iterativefit, up_jesEC2, 2, 0.8, 1.6, 40, 60, 0, 0.0015, 0.601363003254
