DeepFlavour;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 20, 30, 0.1085, 0.148, -269.566321073*(x-0.1085)*(x-0.1085)*(x-0.1085)-8.52266605797*(x-0.1085)*(x-0.1085)+1.93506317594*(x-0.1085)+1.244818925857544
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 20, 30, 0.148, 0.2075, 144.093829654*(x-0.148)*(x-0.148)*(x-0.148)-17.5802862214*(x-0.148)*(x-0.148)+0.0*(x-0.148)+1.291343092918396
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 20, 30, 0.2075, 0.291, 89.7165930388*(x-0.2075)*(x-0.2075)*(x-0.2075)-7.87371274484*(x-0.2075)*(x-0.2075)-0.561669519056*(x-0.2075)+1.2594571113586426
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 20, 30, 0.291, 0.6745, 0.171278444064*(x-0.291)*(x-0.291)*(x-0.291)+0.0*(x-0.291)*(x-0.291)+0.0*(x-0.291)+1.209891676902771
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 20, 30, 0.6745, 1.1, 1.21955215931
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 20, 30, -15, 0, 0.0
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 20, 30, 0, 0.007, 0.723956942558
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 20, 30, 0.007, 0.02, -8403.00604777*(x-0.007)*(x-0.007)*(x-0.007)-271.167013394*(x-0.007)*(x-0.007)+25.6202277051*(x-0.007)+0.7239569425582886
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 20, 30, 0.02, 0.0325, -34903.7838144*(x-0.02)*(x-0.02)*(x-0.02)+169.49984743*(x-0.02)*(x-0.02)+14.3095612907*(x-0.02)+0.9927312731742859
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 20, 30, 0.0325, 0.047, -895.66099999*(x-0.0325)*(x-0.0325)*(x-0.0325)-55.8955392305*(x-0.0325)*(x-0.0325)+2.18590881343*(x-0.0325)+1.1299136877059937
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 20, 30, 0.047, 0.064, 19603.1309766*(x-0.047)*(x-0.047)*(x-0.047)-505.328329914*(x-0.047)*(x-0.047)+0.0*(x-0.047)+1.1471267938613892
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 20, 30, 0.064, 0.084, -382.294400017*(x-0.064)*(x-0.064)*(x-0.064)+12.2508140737*(x-0.064)*(x-0.064)-0.185248660323*(x-0.064)+1.0973970890045166
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 20, 30, 0.084, 0.1095, 924.368035671*(x-0.084)*(x-0.084)*(x-0.084)-38.1931970493*(x-0.084)*(x-0.084)-0.153969377394*(x-0.084)+1.095534086227417
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 20, 30, 0.1095, 0.144, -155.231196849*(x-0.1095)*(x-0.1095)*(x-0.1095)+8.15783312744*(x-0.1095)*(x-0.1095)-0.298611481321*(x-0.1095)+1.0821000337600708
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 20, 30, 0.144, 0.191, 28.9732845558*(x-0.144)*(x-0.144)*(x-0.144)-7.13123814153*(x-0.144)*(x-0.144)-0.290012791676*(x-0.144)+1.0751334428787231
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 20, 30, 0.191, 0.256, 435.600638679*(x-0.191)*(x-0.191)*(x-0.191)-36.560729808*(x-0.191)*(x-0.191)-0.768343220229*(x-0.191)+1.0487580299377441
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 20, 30, 0.256, 0.359, -33.9220432362*(x-0.256)*(x-0.256)*(x-0.256)+5.24095567999*(x-0.256)*(x-0.256)+0.0*(x-0.256)+0.9639734625816345
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 20, 30, 0.359, 0.717, -0.316960442011*(x-0.359)*(x-0.359)*(x-0.359)-1.12564428718*(x-0.359)*(x-0.359)+0.0*(x-0.359)+0.9825072288513184
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 20, 30, 0.717, 1.1, 0.823697149754
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 20, 30, 0, 0.0085, 0.8061196208
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 20, 30, 0.0085, 0.0245, -14729.8737739*(x-0.0085)*(x-0.0085)*(x-0.0085)-119.05033185*(x-0.0085)*(x-0.0085)+19.893957302*(x-0.0085)+0.8061196208000183
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 20, 30, 0.0245, 0.0405, -3758.5664268*(x-0.0245)*(x-0.0245)*(x-0.0245)-58.9132690211*(x-0.0245)*(x-0.0245)+4.77180362446*(x-0.0245)+1.0336124897003174
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 20, 30, 0.0405, 0.0585, 5245.79850791*(x-0.0405)*(x-0.0405)*(x-0.0405)-195.542917144*(x-0.0405)*(x-0.0405)+0.0*(x-0.0405)+1.079484462738037
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 20, 30, 0.0585, 0.0795, 922.851494429*(x-0.0585)*(x-0.0585)*(x-0.0585)-26.3019480809*(x-0.0585)*(x-0.0585)-1.9406288675*(x-0.0585)+1.0467220544815063
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 20, 30, 0.0795, 0.105, 2143.57031036*(x-0.0795)*(x-0.0795)*(x-0.0795)-46.2194435914*(x-0.0795)*(x-0.0795)-1.82437815977*(x-0.0795)+1.0029162168502808
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 20, 30, 0.105, 0.137, -442.308758872*(x-0.105)*(x-0.105)*(x-0.105)+29.5115059546*(x-0.105)*(x-0.105)+0.0*(x-0.105)+0.9618837237358093
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 20, 30, 0.137, 0.1785, -289.655474461*(x-0.137)*(x-0.137)*(x-0.137)+13.2137048444*(x-0.137)*(x-0.137)+0.529963873841*(x-0.137)+0.9776099324226379
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 20, 30, 0.1785, 0.2345, 35.7612447213*(x-0.1785)*(x-0.1785)*(x-0.1785)-3.07453617335*(x-0.1785)*(x-0.1785)+0.130123953255*(x-0.1785)+1.0016580820083618
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 20, 30, 0.2345, 0.312, -216.132335798*(x-0.2345)*(x-0.2345)*(x-0.2345)+24.3368827966*(x-0.2345)*(x-0.2345)+0.122217692178*(x-0.2345)+1.0055835247039795
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 20, 30, 0.312, 0.421, 45.4474548589*(x-0.312)*(x-0.312)*(x-0.312)-7.43065886943*(x-0.312)*(x-0.312)+0.0*(x-0.312)+1.0606225728988647
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 20, 30, 0.421, 0.7475, 0.696608032599*(x-0.421)*(x-0.421)*(x-0.421)+1.34071699092*(x-0.421)*(x-0.421)+0.0*(x-0.421)+1.0311946868896484
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 20, 30, 0.7475, 1.1, 1.19836401939
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 30, 40, -15, 0, 0.0
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 30, 40, 0, 0.002, 0.561600327492
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 30, 40, 0.002, 0.005, -1407447.90436*(x-0.002)*(x-0.002)*(x-0.002)+14064.9719537*(x-0.002)*(x-0.002)+11.7274105549*(x-0.002)+0.5616003274917603
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 30, 40, 0.005, 0.007, -19630127.512*(x-0.005)*(x-0.005)*(x-0.005)+55436.3988342*(x-0.005)*(x-0.005)+58.1161488591*(x-0.005)+0.6853662133216858
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 30, 40, 0.007, 0.009, 3672392.20767*(x-0.007)*(x-0.007)*(x-0.007)-14829.0940885*(x-0.007)*(x-0.007)+44.300214052*(x-0.007)+0.8663030862808228
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 30, 40, 0.009, 0.0115, 695378.759844*(x-0.009)*(x-0.009)*(x-0.009)-1856.30219153*(x-0.009)*(x-0.009)+29.0525441899*(x-0.009)+0.9249662756919861
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 30, 40, 0.0115, 0.0145, -1731137.76515*(x-0.0115)*(x-0.0115)*(x-0.0115)+7118.6471902*(x-0.0115)*(x-0.0115)+32.8093849793*(x-0.0115)+0.9968610405921936
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 30, 40, 0.0145, 0.018, -30755.127006*(x-0.0145)*(x-0.0145)*(x-0.0145)-1627.66076629*(x-0.0145)*(x-0.0145)+28.7805484615*(x-0.0145)+1.1126163005828857
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 30, 40, 0.018, 0.0235, -139320.522076*(x-0.018)*(x-0.018)*(x-0.018)+33.6846385096*(x-0.018)*(x-0.018)+16.25667218*(x-0.018)+1.1920907497406006
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 30, 40, 0.0235, 0.0335, -3972.4245882*(x-0.0235)*(x-0.0235)*(x-0.0235)-139.606922436*(x-0.0235)*(x-0.0235)+3.98386582518*(x-0.0235)+1.2593419551849365
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 30, 40, 0.0335, 0.0605, 1156.12563926*(x-0.0335)*(x-0.0335)*(x-0.0335)-49.4777975508*(x-0.0335)*(x-0.0335)+0.0*(x-0.0335)+1.2812474966049194
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 30, 40, 0.0605, 0.1225, 1.48773273348*(x-0.0605)*(x-0.0605)*(x-0.0605)+1.01772387745*(x-0.0605)*(x-0.0605)-0.143354294686*(x-0.0605)+1.2679342031478882
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 30, 40, 0.1225, 0.587, 0.0196208585563*(x-0.1225)*(x-0.1225)*(x-0.1225)+1.11569429191*(x-0.1225)*(x-0.1225)+0.0*(x-0.1225)+1.2633129358291626
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 30, 40, 0.587, 1.1, 1.5060018301
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, -15, 0, 0.0
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0, 0.003, 0.651939690113
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.003, 0.008, -3118.07683998*(x-0.003)*(x-0.003)*(x-0.003)-524.771243301*(x-0.003)*(x-0.003)+44.4231044479*(x-0.003)+0.6519396901130676
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.008, 0.0125, -619362.505033*(x-0.008)*(x-0.008)*(x-0.008)+2264.09229426*(x-0.008)*(x-0.008)+38.9415362519*(x-0.008)+0.8605461716651917
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.0125, 0.018, 179620.993276*(x-0.0125)*(x-0.0125)*(x-0.0125)-2183.87285239*(x-0.0125)*(x-0.0125)+21.6920947195*(x-0.0125)+1.0251915454864502
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.018, 0.0245, -281649.968785*(x-0.018)*(x-0.018)*(x-0.018)+1671.46423542*(x-0.018)*(x-0.018)+13.9700984831*(x-0.018)+1.1083203554153442
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.0245, 0.0315, 9499.14208538*(x-0.0245)*(x-0.0245)*(x-0.0245)-195.867700715*(x-0.0245)*(x-0.0245)+0.0*(x-0.0245)+1.1923972368240356
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.0315, 0.0395, 46451.1777744*(x-0.0315)*(x-0.0315)*(x-0.0315)-545.387957614*(x-0.0315)*(x-0.0315)-1.34577392345*(x-0.0315)+1.1860579252243042
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.0395, 0.049, -10362.9771459*(x-0.0395)*(x-0.0395)*(x-0.0395)+144.562685721*(x-0.0395)*(x-0.0395)-1.15335511259*(x-0.0395)+1.1641699075698853
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.049, 0.0625, 54000.3486094*(x-0.049)*(x-0.049)*(x-0.049)-1048.60186874*(x-0.049)*(x-0.049)-1.21244014613*(x-0.049)+1.1573748588562012
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.0625, 0.1, -2686.69071904*(x-0.0625)*(x-0.0625)*(x-0.0625)+151.126352946*(x-0.0625)*(x-0.0625)+0.0*(x-0.0625)+1.0827603340148926
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.1, 0.1705, 49.2993400058*(x-0.1)*(x-0.1)*(x-0.1)-5.21340520561*(x-0.1)*(x-0.1)+0.0*(x-0.1)+1.153600811958313
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.1705, 0.611, 0.299105799084*(x-0.1705)*(x-0.1705)*(x-0.1705)+0.651047483223*(x-0.1705)*(x-0.1705)+0.0*(x-0.1705)+1.1449635028839111
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 30, 40, 0.611, 1.1, 1.29685890675
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 30, 40, -15, 0, 0.0
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 30, 40, 0, 0.005, 0.752562940121
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 30, 40, 0.005, 0.0145, -22063.0870902*(x-0.005)*(x-0.005)*(x-0.005)-434.316749874*(x-0.005)*(x-0.005)+31.02723862*(x-0.005)+0.752562940120697
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 30, 40, 0.0145, 0.024, -94732.6459288*(x-0.0145)*(x-0.0145)*(x-0.0145)+465.643386449*(x-0.0145)*(x-0.0145)+16.8016395427*(x-0.0145)+0.9892082810401917
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 30, 40, 0.024, 0.035, 50080.2614024*(x-0.024)*(x-0.024)*(x-0.024)-826.32431314*(x-0.024)*(x-0.024)+0.0*(x-0.024)+1.1096267700195312
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 30, 40, 0.035, 0.0475, -46738.28125*(x-0.035)*(x-0.035)*(x-0.035)+876.342773438*(x-0.035)*(x-0.035)+0.0*(x-0.035)+1.0762983560562134
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 30, 40, 0.0475, 0.0615, 49851.8854934*(x-0.0475)*(x-0.0475)*(x-0.0475)-1094.09596694*(x-0.0475)*(x-0.0475)+0.0*(x-0.0475)+1.1219412088394165
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 30, 40, 0.0615, 0.079, -2028.85590463*(x-0.0615)*(x-0.0615)*(x-0.0615)+69.5413872242*(x-0.0615)*(x-0.0615)-1.32177840406*(x-0.0615)+1.0442919731140137
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 30, 40, 0.079, 0.1105, 825.545982961*(x-0.079)*(x-0.079)*(x-0.079)-27.0730601776*(x-0.079)*(x-0.079)-0.751841213592*(x-0.079)+1.0315845012664795
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 30, 40, 0.1105, 0.1635, -51.6093170286*(x-0.1105)*(x-0.1105)*(x-0.1105)+8.00851184538*(x-0.1105)*(x-0.1105)+0.0*(x-0.1105)+1.0068414211273193
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 30, 40, 0.1635, 0.2365, -173.660762311*(x-0.1635)*(x-0.1635)*(x-0.1635)+19.2036429604*(x-0.1635)*(x-0.1635)+0.413990541011*(x-0.1635)+1.0216538906097412
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 30, 40, 0.2365, 0.3195, 1.7650486692*(x-0.2365)*(x-0.2365)*(x-0.2365)-1.98028980398*(x-0.2365)*(x-0.2365)+0.441407806155*(x-0.2365)+1.0866544246673584
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 30, 40, 0.3195, 0.6855, -0.16502959577*(x-0.3195)*(x-0.3195)*(x-0.3195)-0.113166456212*(x-0.3195)*(x-0.3195)+0.149157959541*(x-0.3195)+1.1106582880020142
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 30, 40, 0.6855, 1.1, 1.14199972153
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 40, 60, -15, 0, 0.0
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 40, 60, 0, 0.0015, 0.593007385731
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 40, 60, 0.0015, 0.004, -93811.6014703*(x-0.0015)*(x-0.0015)*(x-0.0015)+2068.39835496*(x-0.0015)*(x-0.0015)+52.0175662306*(x-0.0015)+0.5930073857307434
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 40, 60, 0.004, 0.006, -1095762.09304*(x-0.004)*(x-0.004)*(x-0.004)+4318.55479196*(x-0.004)*(x-0.004)+60.6005904778*(x-0.004)+0.734512984752655
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 40, 60, 0.006, 0.008, -2431837.07826*(x-0.006)*(x-0.006)*(x-0.006)+4799.43660517*(x-0.006)*(x-0.006)+64.7256645291*(x-0.006)+0.8642222881317139
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 40, 60, 0.008, 0.0105, -519783.565601*(x-0.008)*(x-0.008)*(x-0.008)-1790.62997075*(x-0.008)*(x-0.008)+54.7413660107*(x-0.008)+0.9934166669845581
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 40, 60, 0.0105, 0.0135, -1348153.51217*(x-0.0105)*(x-0.0105)*(x-0.0105)+1657.08878926*(x-0.0105)*(x-0.0105)+36.0422743019*(x-0.0105)+1.1109570264816284
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 40, 60, 0.0135, 0.017, 429418.62438*(x-0.0135)*(x-0.0135)*(x-0.0135)-2633.68144386*(x-0.0135)*(x-0.0135)+9.58466220882*(x-0.0135)+1.1975975036621094
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 40, 60, 0.017, 0.021, 53271.2844927*(x-0.017)*(x-0.017)*(x-0.017)+340.209099327*(x-0.017)*(x-0.017)+6.93002654774*(x-0.017)+1.2172925472259521
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 40, 60, 0.021, 0.025, -1055780.01982*(x-0.021)*(x-0.021)*(x-0.021)+5762.60599179*(x-0.021)*(x-0.021)+12.208720998*(x-0.021)+1.253865361213684
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 40, 60, 0.025, 0.031, 40794.6244453*(x-0.025)*(x-0.025)*(x-0.025)-754.16420378*(x-0.025)*(x-0.025)+7.63212798098*(x-0.025)+1.3273320198059082
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 40, 60, 0.031, 0.068, 15.6891076167*(x-0.031)*(x-0.031)*(x-0.031)-29.7855364023*(x-0.031)*(x-0.031)+2.98797697571*(x-0.031)+1.3547865152359009
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 40, 60, 0.068, 0.5555, 0.00136189177155*(x-0.068)*(x-0.068)*(x-0.068)-0.871029162259*(x-0.068)*(x-0.068)+0.848282446928*(x-0.068)+1.4253599643707275
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 40, 60, 0.5555, 1.1, 1.63204991817
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, -15, 0, 0.0
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0, 0.0015, 0.594502210617
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.0015, 0.0035, -2193950.8667*(x-0.0015)*(x-0.0015)*(x-0.0015)+16347.5041688*(x-0.0015)*(x-0.0015)+26.5015860399*(x-0.0015)+0.5945022106170654
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.0035, 0.0045, -38104000.986*(x-0.0035)*(x-0.0035)*(x-0.0035)+58839.4068882*(x-0.0035)*(x-0.0035)+65.5641923148*(x-0.0035)+0.6953437924385071
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.0045, 0.0055, 15869397.0214*(x-0.0045)*(x-0.0045)*(x-0.0045)-27418.1145597*(x-0.0045)*(x-0.0045)+68.9310031333*(x-0.0045)+0.7816433906555176
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.0055, 0.007, -17172278.8059*(x-0.0055)*(x-0.0055)*(x-0.0055)+29631.529101*(x-0.0055)*(x-0.0055)+61.702965078*(x-0.0055)+0.8390256762504578
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.007, 0.009, 2848060.7165*(x-0.007)*(x-0.007)*(x-0.007)-11739.5915738*(x-0.007)*(x-0.007)+34.6846704414*(x-0.007)+0.940294623374939
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.009, 0.0115, 996947.071987*(x-0.009)*(x-0.009)*(x-0.009)-2773.1272864*(x-0.009)*(x-0.009)+21.9030327441*(x-0.009)+0.985490083694458
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.0115, 0.016, -2210403.98804*(x-0.0115)*(x-0.0115)*(x-0.0115)+12687.1332584*(x-0.0115)*(x-0.0115)+26.7301539119*(x-0.0115)+1.0384929180145264
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.016, 0.025, 21414.9473108*(x-0.016)*(x-0.016)*(x-0.016)-568.02407672*(x-0.016)*(x-0.016)+6.63231096353*(x-0.016)+1.214269995689392
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.025, 0.049, -522.902812138*(x-0.025)*(x-0.025)*(x-0.025)-14.7527858275*(x-0.025)*(x-0.025)+1.61170977909*(x-0.025)+1.2435623407363892
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.049, 0.1085, 525.946185492*(x-0.049)*(x-0.049)*(x-0.049)-46.9406970552*(x-0.049)*(x-0.049)+0.0*(x-0.049)+1.266517162322998
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.1085, 0.58, 1.09185443171*(x-0.1085)*(x-0.1085)*(x-0.1085)+0.0*(x-0.1085)*(x-0.1085)+0.0*(x-0.1085)+1.2111232280731201
3, iterativefit, down_jesPileUpPtRef, 2, 0.8, 1.6, 40, 60, 0.58, 1.1, 1.32557165623
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, -15, 0, 0.0
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0, 0.0025, 0.681185901165
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.0025, 0.007, -66629.9989615*(x-0.0025)*(x-0.0025)*(x-0.0025)-1181.47288211*(x-0.0025)*(x-0.0025)+46.2639795409*(x-0.0025)+0.6811859011650085
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.007, 0.0115, 56921.3713355*(x-0.007)*(x-0.007)*(x-0.007)-1437.61905312*(x-0.007)*(x-0.007)+31.582951165*(x-0.007)+0.8593773245811462
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.0115, 0.017, -432277.779832*(x-0.0115)*(x-0.0115)*(x-0.0115)+1795.20769647*(x-0.0115)*(x-0.0115)+22.1023529956*(x-0.0115)+0.9775757789611816
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.017, 0.023, 58911.145241*(x-0.017)*(x-0.017)*(x-0.017)-558.720488863*(x-0.017)*(x-0.017)+2.62042913706*(x-0.017)+1.0815235376358032
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.023, 0.0295, -74127.5473545*(x-0.023)*(x-0.023)*(x-0.023)+1154.89934283*(x-0.023)*(x-0.023)+2.27818695673*(x-0.023)+1.0898569822311401
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.0295, 0.037, -208799.379079*(x-0.0295)*(x-0.0295)*(x-0.0295)+1822.57889555*(x-0.0295)*(x-0.0295)+7.89621178633*(x-0.0295)+1.1331024169921875
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.037, 0.0485, 14603.7881173*(x-0.037)*(x-0.037)*(x-0.037)-322.484773675*(x-0.037)*(x-0.037)+0.0*(x-0.037)+1.206756830215454
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.0485, 0.0805, 1247.8094669*(x-0.0485)*(x-0.0485)*(x-0.0485)-34.5339659895*(x-0.0485)*(x-0.0485)-1.62309685898*(x-0.0485)+1.1863187551498413
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.0805, 0.1465, -17.4548332739*(x-0.0805)*(x-0.0805)*(x-0.0805)+2.03232322403*(x-0.0805)*(x-0.0805)+0.0*(x-0.0805)+1.1399050951004028
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.1465, 0.2295, 3.80132298204*(x-0.1465)*(x-0.1465)*(x-0.1465)-0.436421605376*(x-0.1465)*(x-0.1465)+0.0401669043492*(x-0.1465)+1.1437397003173828
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.2295, 0.6405, -0.163506777472*(x-0.2295)*(x-0.2295)*(x-0.2295)+0.661768392259*(x-0.2295)*(x-0.2295)+0.0462828599267*(x-0.2295)+1.1462405920028687
3, iterativefit, down_jesPileUpPtRef, 2, 1.6, 2.5, 40, 60, 0.6405, 1.1, 1.26569771767
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, -15, 0, 0.0
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0, 0.0015, 0.651357114315
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0.0015, 0.004, -75082.6985033*(x-0.0015)*(x-0.0015)*(x-0.0015)+1777.09241469*(x-0.0015)*(x-0.0015)+55.0730665525*(x-0.0015)+0.651357114315033
3, iterativefit, down_jesPileUpPtRef, 2, 0.0, 0.8, 60, 10000.0, 0.004, 0.006, -1199866.59229*(x-0.004)*(x-0.004)*(x-0.004)+4223.75228584*(x-0.004)*(x-0.004)+62.550728029*(x-0.004)+0.7989734411239624
